step,district,population,perimeter,area,polsby_popper
12500,3,819420.0,2472872.017975201,187854656821.47656,0.3860366595355798
12500,4,825439.0,384649.48566527903,2589778955.355095,0.21995925971097202
12520,2,814195.0,330208.9753533823,1998690966.797656,0.23034445735133713
12520,1,825773.0,2252416.577010236,154250838914.3706,0.3820673875489743
12520,3,817909.0,995501.4910376078,32331566346.037266,0.409970662238556
12520,4,813739.0,1269784.12594011,31227580074.996387,0.2433819731544417
12540,2,821290.0,293746.212890559,2045714851.8158994,0.2979273747648384
12540,1,817976.0,1083437.3964042664,30946257705.86105,0.3312915495510623
12540,3,815315.0,534141.1630984395,4753462395.923667,0.20936680763613177
12540,4,817035.0,2395164.013775355,182063241348.60126,0.3988059401764813
12560,2,824523.0,194147.43192021118,786391046.2330639,0.26217128543831164
12560,1,813078.0,569532.9388333645,5317894183.577321,0.20602117628727523
12560,3,816130.0,1114696.4690983677,45548903496.0107,0.4606536744532494
12560,4,817885.0,2303240.4205313902,168155487576.38086,0.3983293994742898
12580,2,822577.0,1193690.8093322334,34865262116.470085,0.3074815760288088
12580,1,815399.0,275289.3647982684,1403043045.5413492,0.23264942958783402
12580,3,812746.0,282837.2517282568,1555503273.139934,0.24434731774368257
12580,4,820894.0,2230243.0075958525,181984867867.0506,0.4597701468773211
12600,2,814109.0,1159516.713577541,34959161977.92177,0.32675094428381934
12600,1,822521.0,1220319.581478106,26230798441.174255,0.2213472925208522
12600,3,812824.0,2130148.116153124,157146175720.65573,0.43520519995325263
12600,4,822162.0,269480.51753111236,1472540162.4502223,0.2548134026473473
12620,2,821576.0,2247731.2088396666,174904681819.85526,0.4350333459322633
12620,1,816935.0,941681.7820833528,13114024339.513575,0.1858392791649598
12620,3,823214.0,962093.6400347396,28425698898.74886,0.38591026257090133
12620,4,809891.0,377841.4415183987,3364271244.084302,0.296129510390813
12640,2,818613.0,924008.0014120056,28701203303.132133,0.4224336493375526
12640,1,811393.0,2141047.9592472613,156602779230.09973,0.4292956997027704
12640,3,825557.0,548134.7162249323,7129658227.757139,0.2981974721566493
12640,4,816053.0,960111.6704994412,27375035541.212986,0.3731823182543251
12660,2,810784.0,1608847.1280578356,50664246917.26584,0.24596986141691807
12660,1,812702.0,2365451.755933514,138894760403.7079,0.31193746403105743
12660,3,826036.0,406781.94471075106,3317370629.947285,0.2519303690839608
12660,4,822094.0,835771.3706452799,26932298351.280952,0.48451619758357656
12680,2,826081.0,2176144.2366244113,164960042394.3664,0.4377370117339303
12680,1,818260.0,452719.6297382648,4276636687.1809516,0.26221260781763167
12680,3,817114.0,821362.5925881146,22363781570.31454,0.41656738704331386
12680,4,810161.0,838558.7440431939,28208215650.340107,0.5041020869181769
12700,2,816482.0,2612678.8507378083,134754964538.4125,0.2480747593040014
12700,1,817326.0,1362773.5887551466,37085046212.5777,0.25093501853486444
12700,3,824150.0,1231969.93920052,32648444698.84606,0.2703162409452102
12700,4,813658.0,669157.8666256721,15320220852.365736,0.42994976335372714
12720,2,816469.0,1044672.9787392265,23536771223.164856,0.2710166839104212
12720,1,818950.0,1021639.1513102213,20702102027.15139,0.24924660608567226
12720,3,824470.0,633013.9176532847,14988505656.930702,0.47004743038015173
12720,4,811727.0,2097047.8566166805,160581297394.95508,0.4588683918133062
12740,2,814190.0,1958962.1078509006,152393847030.33905,0.4990283577200295
12740,1,817644.0,624906.5795134633,6139977185.110563,0.1975815676292135
12740,3,822409.0,1247542.512633727,33347915546.82567,0.2692575246583257
12740,4,817373.0,815105.7732017441,27926936539.926735,0.5282083032298615
12760,2,823852.0,684523.904453866,10729039213.391685,0.28773550773019174
12760,1,815851.0,1540557.2704228014,49981763389.85527,0.2646462487717823
12760,3,814805.0,816569.8970923966,11730233848.130539,0.22106999577052805
12760,4,817108.0,2027047.2803798555,147367639850.8246,0.45069655136981485
12780,2,810357.0,691319.7505616705,7721826089.045794,0.20303548680181782
12780,1,824475.0,2332483.843562688,149919329480.13263,0.34628223090768734
12780,3,822780.0,940677.6278671201,29309488379.01379,0.4162329633076068
12780,4,814004.0,1108214.920448781,32858032354.00987,0.33620442948487844
12800,2,816135.0,887782.8099653726,29231411385.38986,0.4660646735741265
12800,1,822379.0,2054349.8150904728,161379110281.5903,0.48051658972698225
12800,3,813394.0,274797.28174885287,1228919845.8075316,0.2045071784364618
12800,4,819708.0,947376.3907576738,27969234789.41435,0.39160238977335243
12820,2,825440.0,801583.3310648573,26886734064.80866,0.525836296749405
12820,1,817150.0,489594.8497049395,3267788006.775873,0.171312896221947
12820,3,812266.0,2182942.2045575343,164290779441.1012,0.43325000763400373
12820,4,816760.0,862166.8809367104,25363374789.516365,0.42877971506139145
12840,2,815578.0,1945068.8726626288,168317507190.2795,0.5590738600734525
12840,1,821181.0,890614.4207506987,27636798554.977642,0.4378427382189387
12840,3,811022.0,846470.0983146732,22486221924.92882,0.3943693132713989
12840,4,823835.0,294084.6458424138,1368148632.0160823,0.19879178958768073
12860,2,823991.0,1108373.6549555226,32808350479.029568,0.33559993716284986
12860,1,813320.0,620305.9167075353,4906752838.006271,0.16024784543963388
12860,3,824394.0,899950.7482468382,27845503931.419857,0.43204348557553873
12860,4,809911.0,2033795.7564328008,154248069053.74637,0.4686136409617543
12880,2,818299.0,328828.28270173405,1684094217.2909276,0.1957212225519189
12880,1,825821.0,2097652.889802782,161009104709.73987,0.4598254978700569
12880,3,812893.0,925640.9102210742,28332355734.025528,0.41553486497128034
12880,4,814603.0,928667.5561043792,28783121641.145737,0.4193988260280751
12900,2,818822.0,1554604.0661981485,51754332282.787674,0.269102030820264
12900,1,818285.0,868676.8081221286,28951579641.288677,0.4821316861698938
12900,3,812000.0,1467144.4812063929,40828706302.12706,0.2383579899791925
12900,4,822509.0,2291637.275240097,98274058075.99863,0.23515650583485653
12920,2,818518.0,775463.3626791426,25237990370.743614,0.5274023567825105
12920,1,823831.0,855470.2691752613,28463552828.82119,0.4887526559034691
12920,3,814838.0,1977280.8627360286,144045019618.58185,0.46298975920543506
12920,4,814429.0,1012638.1303386467,22062113484.05539,0.2703637273985076
12940,2,821108.0,909336.6633907951,27935827140.675488,0.42454330391658585
12940,1,825151.0,395760.0600591888,1759112777.9406757,0.14113659017122568
12940,3,810151.0,2121400.9980353005,164687809863.82764,0.45986015395923063
12940,4,815206.0,855119.8600558853,25425926519.758247,0.43695092755689624
12960,2,815823.0,842091.0338082553,28864971607.08859,0.5115203454651032
12960,1,813691.0,2307776.4594773017,174394412482.84775,0.41148589430138593
12960,3,818173.0,896724.882148843,15145437529.831923,0.2366863687370724
12960,4,823929.0,284395.08318195504,1403854682.4337718,0.2181161641323825
12980,2,815286.0,855385.8894619524,28820691278.421604,0.4949827837404932
12980,1,824454.0,442166.3949263115,2585549982.918092,0.1661848144187236
12980,3,816784.0,1308095.637828623,49075188433.111664,0.360406690942468
12980,4,815092.0,2118824.842223975,139327246607.75064,0.3899920969414994
13000,2,820964.0,1917280.7499789977,150959124257.87845,0.516057160040598
13000,1,816357.0,807876.3825583188,27909657733.775555,0.5373714020242953
13000,3,811179.0,313657.43882892025,1311479053.8616433,0.16751744440244912
13000,4,823116.0,1221274.5079594436,39628415256.686356,0.33387967737405205
13020,2,821708.0,803031.0207077758,11385508631.333612,0.2218695264891316
13020,1,812020.0,1322254.3329660252,47475880981.93745,0.34123447276349195
13020,3,819517.0,832446.9753297615,27018351513.035275,0.48995427609909054
13020,4,818371.0,2252463.7194809597,133928935175.8957,0.3317177194222275
13040,2,817341.0,1352144.3251134627,46662633788.39137,0.3207251467910833
13040,1,822662.0,802828.5721684115,10906325813.719154,0.21263888723315186
13040,3,813242.0,853406.4325327171,28310781524.195786,0.4884834995365887
13040,4,818371.0,2252463.7194809597,133928935175.8957,0.3317177194222275
13060,2,825042.0,649195.5928027332,12558024195.158043,0.37443811802274557
13060,1,817651.0,1966027.8052164577,168698928016.68192,0.5484573684409282
13060,3,818966.0,401071.6253220926,2149887868.0345573,0.1679506917895875
13060,4,809957.0,1137768.7687164503,36401836222.32748,0.35336630769934463
13080,2,812461.0,973925.653712587,31792927026.632126,0.42120039150447197
13080,1,813231.0,378114.2387272292,4123355695.2579465,0.3624220397067468
13080,3,822717.0,1420443.85609916,36727268584.08105,0.2287443362630264
13080,4,823207.0,2003461.6365462262,147165124996.23087,0.4607365926820649
13100,2,820839.0,407257.18549327157,3152173206.249529,0.23882645157273244
13100,1,821264.0,1341471.2007522653,33227623367.43267,0.23203122675019303
13100,3,813432.0,2328555.2605452454,156330271021.84836,0.36230960451547667
13100,4,816081.0,993149.1046263843,27098608706.67144,0.3452454368595376
13120,2,818663.0,883185.086969073,18486621702.233887,0.2978269293737113
13120,1,817946.0,2096240.4856335083,167968347691.60086,0.48034702490852255
13120,3,813320.0,887342.3886179794,28508258083.454807,0.4549860581136078
13120,4,821687.0,521881.9391175376,4845448824.912535,0.2235626970991936
13140,2,821340.0,2159886.17158807,163067808521.49847,0.43925465320443824
13140,1,814593.0,1006111.5400176827,26608940542.655735,0.3303278467562119
13140,3,816313.0,252059.51472862787,1070508278.9466562,0.21173551166431734
13140,4,819370.0,1033802.4697880715,29061418959.101177,0.3417051691969334
13160,2,825624.0,1052152.9477581596,29814183508.465786,0.3384348141749438
13160,1,820032.0,2170553.7184066144,156825004217.76608,0.4182963691086831
13160,3,813580.0,848598.4587780751,28461544664.80154,0.49666533939903856
13160,4,812380.0,559458.9747231018,4707943911.168615,0.18901864866953846
13180,2,825358.0,2213204.316410177,170231052397.54987,0.43672256391525294
13180,1,817793.0,700869.3112062028,7040823331.864054,0.18011887388676875
13180,3,812664.0,844141.9895541591,27948246157.38565,0.49287117138618436
13180,4,815801.0,894709.3418677046,14588554415.402405,0.2290119684981433
13200,2,814540.0,1305964.5394913538,43792166013.71869,0.3226588048715167
13200,1,822351.0,2215982.7224871693,144390227486.3209,0.36950041006242557
13200,3,810616.0,864239.3012170095,27901680584.886856,0.4694314722758682
13200,4,824109.0,394274.111146286,3724602217.275559,0.30108785577545244
13220,2,815248.0,489458.6468424283,3907586290.5825443,0.20496817338992512
13220,1,818770.0,920686.0827771518,27775775893.277763,0.41176829751979716
13220,3,816171.0,2091738.7276863796,154457964684.82077,0.44361405484367133
13220,4,821427.0,1145482.4424288375,33667349433.52089,0.3224348061774299
13240,2,820693.0,335922.242741176,2324893059.5280514,0.25890195074615824
13240,1,810956.0,2257283.531341873,171822844390.99582,0.4237586165071257
13240,3,819412.0,978322.5938718839,28038847068.703842,0.3681339315602311
13240,4,820555.0,1025368.5362513621,17622091782.974266,0.21062375408581646
13260,2,810514.0,349829.4145223062,1943682381.5680819,0.1995825263025637
13260,1,822181.0,1979922.0465889906,160933684765.30377,0.5158941889038909
13260,3,819762.0,960549.1131069316,27893419000.247612,0.37990277331972033
13260,4,819159.0,842359.287755507,29037890155.08251,0.5142569676731723
13280,2,821400.0,969757.3487651511,26430369623.7777,0.3531725507684228
13280,1,815032.0,921539.108097351,30081753335.80348,0.4451285691049578
13280,3,817674.0,2042313.0306164464,161814254618.3229,0.48750831162591984
13280,4,817510.0,354779.07325316535,1482298724.2978942,0.1479890591070597
13300,2,810972.0,411897.02745195536,1970343376.058063,0.1459400419199185
13300,1,821977.0,1082511.578656535,32477204060.1364,0.34827587938198773
13300,3,815543.0,873509.4380868098,23993818931.877586,0.3951609652123282
13300,4,823124.0,2010317.270206533,161367309934.12994,0.5017602071823772
13320,2,811725.0,2103097.7344179205,99827767329.04895,0.2836235646741903
13320,1,815600.0,893605.7881149789,11796722425.277353,0.1856432993742373
13320,3,821871.0,819877.0375941746,27458671328.391544,0.5133244332020215
13320,4,822420.0,1841403.1204330362,80725515219.48418,0.29917337446698866
13340,2,815442.0,2148576.208252378,152478388536.73553,0.4150654963724281
13340,1,820124.0,899020.9873664015,28978323100.48528,0.4505504769411699
13340,3,821040.0,261319.8829227637,1083137222.9661498,0.19931887861939765
13340,4,815010.0,1322126.3590152324,37268827442.015076,0.2679227952692829
13360,2,822155.0,515707.17534192954,6249008169.833499,0.29526679390871025
13360,1,813797.0,2383046.037358335,156352550993.26306,0.34597918443051595
13360,3,821172.0,1429380.7779209234,42768639069.37366,0.26305067463512927
13360,4,814492.0,665370.0832438628,14438478069.731905,0.40983093950128235
13380,2,810542.0,2087783.311629918,152750836829.78424,0.4403749618687428
13380,1,823709.0,1159757.5006130035,36085871856.86778,0.33714186638249083
13380,3,816605.0,288439.75508115924,1893625103.575809,0.28601817428771054
13380,4,820760.0,900394.0205070341,29078342511.97431,0.45072776063565756
13400,2,813638.0,925996.9152606821,26806825601.25131,0.3928585171737996
13400,1,818575.0,814281.9019865426,20143987783.955395,0.381773472898978
13400,3,815075.0,2038612.6802610606,159951543077.72552,0.4836473981193289
13400,4,824328.0,884929.459546871,12906319839.269882,0.20710709697156246
13420,2,818427.0,2021628.9799884926,143935177856.6502,0.44256177848363504
13420,1,810949.0,1084156.7733073325,36702777087.522896,0.3923960393974611
13420,3,818274.0,939880.0028440233,11969981852.687334,0.17027799859912116
13420,4,823966.0,907159.0830872995,27200739505.341686,0.41535904151967723
13440,2,809850.0,2310933.1545355767,168244221677.6219,0.3958906589260371
13440,1,819815.0,844313.2698360123,24164722371.197136,0.425975325931854
13440,3,824741.0,1048879.051558736,26266085858.95581,0.3000228969824288
13440,4,817210.0,257119.08793019908,1133646394.4272869,0.21548588976272942
13460,2,820307.0,187580.57027183386,837775347.5117027,0.29920010178993384
13460,1,814884.0,2193625.935341977,174281291069.83255,0.45513002635134137
13460,3,816118.0,998397.1594191636,15488681984.13694,0.1952619640933909
13460,4,820307.0,958590.8215961534,29200927900.720882,0.3993373975128564
13480,2,817975.0,221961.21385941107,1151707038.9756336,0.29376341129676137
13480,1,811753.0,1090110.6577335224,19020803922.39761,0.20113959037902798
13480,3,817645.0,2264110.4726912193,168276377781.98834,0.41251314481936036
13480,4,824243.0,948900.9020864032,31359787558.840515,0.4376644350963041
13500,2,816531.0,827865.2356809413,24436325141.73514,0.44804998546229363
13500,1,810304.0,479419.10528924863,3177769280.3730283,0.17374069412114582
13500,3,820821.0,918610.67608485,24491804949.784126,0.36472680241185257
13500,4,823960.0,2409073.197029421,167702776930.30978,0.36311996385107853
13520,2,824484.0,2124280.27574634,161823741495.2383,0.450638682941047
13520,1,813444.0,815020.6146228146,27829168229.51899,0.5264691201161504
13520,3,818915.0,995319.4492950288,27835846957.11534,0.3530931748363821
13520,4,814773.0,398618.7339095614,2319919620.3294616,0.1834709843779024
13540,2,817207.0,932215.1842789558,23455860060.535316,0.3391789416761802
13540,1,812562.0,2070868.2855630906,160786431989.22733,0.471144697434404
13540,3,817397.0,283844.9134893629,1272081128.570263,0.19840949045364378
13540,4,824450.0,1093082.4132621926,34294303123.869133,0.3606832982116939
13560,2,817037.0,366290.48142085876,2317174235.4571004,0.21702875990569262
13560,1,816625.0,1283987.2186539492,54324894061.41101,0.41408295213201385
13560,3,813385.0,2148428.9849235015,161970714835.86157,0.4409652404619019
13560,4,824569.0,241126.7247792061,1195893169.472333,0.25847084047676544
13580,2,810019.0,747540.5772658323,20087773553.934917,0.4517229179616663
13580,1,816536.0,280860.491140021,1334598055.2407055,0.21260772960658297
13580,3,821617.0,2005608.814756243,169749079598.37637,0.5303039143183772
13580,4,823444.0,941942.7101889683,28637225094.650024,0.4055942769700994
13600,2,825199.0,946173.7042668241,27580030466.85222,0.3871353750194443
